id_venda,id_cliente,id_produto,id_vendedor,id_data,quantidade,preco_unitario,custo_unitario,canal_venda
515,427,163,6,20240223,10,109.62,67.42,Atacado
516,164,423,51,20241105,67,85.3,59.72,Exportação
517,403,81,83,20240111,45,104.78,98.73,Atacado
518,267,87,86,20240227,45,109.37,85.43,Atacado
519,314,381,70,20240912,34,77.8,54.82,Varejo
520,146,317,29,20240801,371,12.45,7.45,Atacado
521,9,188,71,20240608,13,83.75,59.52,Varejo
522,194,331,11,20241102,387,9.41,6.05,Atacado
523,229,147,17,20240406,11,78.09,50.5,Varejo
524,5,90,90,20240326,45,106.33,86.44,Atacado
525,374,338,92,20240710,321,9.12,5.57,Atacado
526,165,149,45,20240218,8,83.11,56.33,Atacado
527,267,495,50,20240922,112,74.21,48.41,Atacado
528,101,172,99,20241212,17,92.4,61.91,Varejo
529,552,140,17,20241104,7,84.62,53.72,Atacado
530,102,490,88,20241125,34,88.1,56.05,Atacado
531,492,189,24,20240203,8,74.05,47.94,Varejo
532,529,63,66,20240607,45,111.49,85.3,Atacado
533,379,361,73,20241202,255,11.39,7.03,Atacado
534,361,218,68,20241113,8,85.0,61.02,Varejo
535,110,307,80,20240813,234,11.31,8.22,Varejo
536,527,80,49,20240908,90,97.75,71.88,Atacado
537,470,233,34,20240415,4,100.5,69.75,Atacado
538,82,366,39,20240415,329,11.96,7.74,Atacado
539,269,356,28,20240201,271,10.24,7.77,Varejo
540,187,57,31,20241202,45,128.69,90.73,Varejo
541,463,185,50,20240423,5,91.18,59.53,Atacado
542,186,307,78,20241229,273,12.34,7.24,Atacado
543,42,17,50,20240104,90,124.71,70.85,Varejo
544,432,41,96,20241031,90,125.91,98.5,Atacado
545,472,290,25,20240715,439,13.16,7.22,Atacado
546,3,460,11,20240120,123,80.94,50.96,Varejo
547,101,376,79,20240912,134,61.27,38.48,Atacado
548,537,381,72,20240928,11,74.22,53.93,Atacado
549,542,214,48,20240926,8,73.85,50.52,Atacado
550,369,456,9,20240925,45,74.41,53.48,Atacado
551,458,155,42,20240918,9,83.73,57.66,Varejo
552,7,236,77,20241020,6,102.95,65.37,Atacado
553,254,293,70,20240523,216,13.03,8.38,Atacado
554,298,388,49,20241219,101,75.29,42.68,Atacado
555,521,487,29,20240627,45,78.66,53.28,Atacado
556,59,205,25,20240416,7,75.74,56.92,Atacado
557,162,257,73,20241229,389,9.54,6.16,Varejo
558,599,188,12,20240420,15,88.22,60.35,Exportação
559,564,116,39,20240612,90,131.79,93.7,Varejo
560,64,381,48,20240926,45,80.0,54.3,Varejo
561,150,294,86,20241030,102,12.46,7.89,Varejo
562,375,487,14,20240502,56,75.1,53.29,Varejo
563,38,32,13,20240117,45,137.2,89.78,Varejo
564,395,87,94,20240806,269,116.78,80.55,Atacado
565,400,151,77,20240812,14,77.81,51.39,Varejo
566,104,147,86,20241007,6,76.37,55.11,Atacado
567,449,275,52,20240413,416,10.26,6.89,Atacado
568,461,353,66,20241107,325,11.56,7.6,Varejo
569,452,290,80,20241022,380,13.75,7.12,Atacado
570,217,419,89,20241119,56,87.58,60.71,Varejo
571,415,302,38,20241016,117,13.08,7.09,Atacado
572,84,282,42,20240916,179,11.18,7.16,Varejo
573,253,410,11,20240727,22,87.02,51.39,Atacado
574,305,83,53,20241118,45,104.78,100.18,Atacado
575,52,31,68,20240402,90,102.15,78.06,Atacado
576,20,173,80,20240913,13,85.34,63.75,Varejo
577,313,486,20,20241028,78,79.11,54.05,Atacado
578,210,428,62,20241022,157,77.26,51.24,Exportação
579,291,85,19,20240227,45,100.91,83.55,Atacado
580,229,447,62,20240501,45,75.49,50.19,Varejo
581,456,239,39,20241211,16,68.33,60.21,Atacado
582,449,87,94,20241022,90,99.42,85.08,Varejo
583,557,430,18,20240308,45,76.01,52.15,Varejo
584,238,274,30,20240627,212,9.21,5.92,Varejo
585,337,447,68,20241103,78,74.08,56.14,Atacado
586,104,309,97,20241119,369,12.22,6.86,Atacado
587,186,158,26,20240712,4,98.23,70.44,Atacado
588,515,90,6,20240215,90,109.93,89.89,Atacado
589,374,3,12,20240330,90,116.29,85.63,Atacado
590,163,278,28,20240112,368,9.58,6.3,Atacado
591,162,247,62,20240311,8,93.2,66.48,Varejo
592,600,178,77,20240129,11,97.88,73.0,Atacado
593,418,284,18,20240927,120,11.97,7.97,Varejo
594,445,4,62,20240927,45,115.79,93.63,Varejo
595,348,41,68,20240613,90,115.76,115.19,Varejo
596,455,189,47,20241125,10,71.09,57.78,Exportação
597,566,223,8,20240305,7,89.79,57.49,Varejo
598,285,146,6,20240321,2,72.66,53.66,Atacado
599,9,100,74,20240821,90,119.15,89.47,Atacado
600,311,35,97,20240716,45,118.0,89.74,Varejo
601,336,490,92,20240224,22,88.18,65.06,Varejo
602,344,61,70,20241203,45,137.92,111.31,Atacado
603,169,221,76,20240826,10,82.01,67.41,Varejo
604,208,406,66,20240819,78,82.41,50.01,Varejo
605,510,141,92,20240521,7,77.79,52.79,Atacado
606,245,331,30,20240819,442,10.43,6.25,Atacado
607,542,342,43,20240203,136,11.13,7.71,Atacado
608,129,322,93,20240427,192,9.67,6.15,Varejo
609,558,448,75,20240831,67,73.91,50.35,Atacado
610,234,147,99,20240815,5,79.03,50.17,Varejo
611,592,203,99,20240715,6,75.77,58.25,Atacado
612,258,323,92,20240125,388,9.1,5.88,Varejo
613,136,236,3,20240504,14,104.85,68.28,Atacado
614,462,414,80,20241227,67,83.11,49.62,Varejo
615,235,362,,20241214,483,10.59,8.65,Exportação
616,31,447,37,20241106,112,76.97,44.95,Varejo
617,491,60,7,20240130,45,136.81,98.73,Varejo
618,152,303,15,20240204,509,11.4,7.09,Varejo
619,575,452,90,20240328,123,56.67,47.28,Atacado
620,563,469,50,20241109,90,90.29,50.32,Varejo
621,203,17,80,20240325,90,115.81,87.12,Atacado
622,578,243,45,20240401,8,101.98,69.9,Atacado
623,190,79,51,20240413,45,94.25,91.76,Varejo
624,225,388,96,20241008,78,72.27,51.7,Varejo
625,571,389,23,20240716,146,73.87,49.29,Atacado
626,524,404,42,20241119,78,94.41,53.8,Atacado
627,30,414,46,20240205,11,72.12,49.32,Atacado
628,394,62,81,20240125,134,124.45,88.5,Varejo
629,55,495,51,20241115,101,85.09,56.82,Varejo
630,399,469,83,20240219,168,76.88,55.64,Atacado
631,595,244,59,20241002,11,93.46,59.31,Varejo
632,186,487,1,20240818,90,82.19,51.72,Atacado
633,141,453,99,20240326,101,78.03,47.7,Atacado
634,429,175,64,20240413,17,85.13,56.43,Atacado
635,224,149,76,20241011,5,84.83,60.37,Varejo
636,78,175,96,20240111,9,85.51,65.58,Varejo
637,499,348,26,20241218,414,11.68,8.32,Varejo
638,394,376,31,20240122,101,64.88,38.8,Varejo
639,24,282,76,20240310,246,9.03,7.15,Atacado
640,596,115,72,20240902,45,127.82,97.99,Atacado
641,452,462,16,20240221,56,65.44,52.49,Varejo
642,527,284,12,20241231,372,10.9,8.09,Atacado
643,54,396,28,20240610,123,72.76,47.69,Varejo
644,379,188,62,20240202,5,96.2,54.62,Atacado
645,317,274,43,20240311,184,7.99,5.41,Atacado
646,374,149,37,20240722,4,77.27,52.31,Atacado
647,177,285,55,20241122,520,12.67,8.53,Varejo
648,194,322,25,20240412,293,9.41,5.36,Atacado
649,384,494,78,20240529,146,87.95,47.86,Varejo
650,309,390,71,20240802,78,66.8,48.25,Atacado
651,173,243,61,20240907,7,91.4,74.43,Atacado
652,517,58,42,20241005,179,126.9,112.29,Atacado
653,586,351,68,20240505,250,14.16,9.77,Atacado
654,310,163,31,20240520,10,103.78,78.3,Atacado
655,580,259,39,20241123,154,10.07,6.06,Varejo
656,362,388,37,20241203,101,75.47,42.28,Atacado
657,232,376,67,20240604,101,65.97,42.34,Atacado
658,67,359,39,20241230,370,10.89,8.15,Atacado
659,94,103,94,20240315,90,142.1,105.85,Atacado
660,366,362,80,20241107,383,12.76,7.88,Atacado
661,416,206,92,20241204,5,81.38,57.49,Atacado
662,412,149,48,20240731,9,76.34,55.09,Varejo
663,307,469,58,20240923,179,69.66,53.26,Atacado
664,449,414,68,20240129,11,80.89,50.23,Atacado
665,415,203,48,20241113,8,70.52,48.28,Varejo
666,393,297,49,20240920,321,11.82,8.0,Atacado
667,383,63,32,20240806,45,108.42,78.07,Varejo
668,39,61,75,20240808,45,124.85,104.13,Atacado
669,362,83,48,20240309,45,124.85,82.47,Atacado
670,174,409,21,20241115,11,83.94,67.06,Atacado
671,62,35,94,20240716,134,113.41,83.72,Atacado
672,136,314,80,20240819,373,10.58,6.9,Varejo
673,248,58,63,20240313,45,145.6,97.37,Varejo
674,290,407,61,20240828,11,83.37,59.92,Varejo
675,313,406,96,20240406,56,85.41,50.04,Atacado
676,340,81,41,20241018,45,79.9,86.02,Varejo
677,239,151,44,20240113,11,74.65,55.01,Varejo
678,466,435,64,20240225,134,70.86,49.85,Varejo
679,184,173,58,20240327,9,97.67,58.35,Varejo
680,449,268,31,20240530,520,10.01,7.67,Varejo
681,483,175,36,20241122,7,71.91,51.87,Atacado
682,174,434,26,20240104,101,80.17,61.55,Atacado
683,410,409,75,20240727,67,86.32,52.72,Atacado
684,220,366,93,20240117,466,12.42,7.26,Atacado
685,231,469,5,20240523,146,84.99,65.33,Varejo
686,573,142,78,20240426,5,78.32,57.75,Varejo
687,565,389,16,20240311,90,70.63,43.76,Atacado
688,567,166,11,20240626,12,97.68,67.19,Varejo
689,383,294,84,20240510,182,12.26,5.95,Varejo
690,276,31,49,20240414,45,101.52,82.76,Atacado
691,329,74,27,20240821,45,121.31,99.47,Atacado
692,134,110,93,20240408,90,138.63,108.16,Varejo
693,401,222,43,20241223,7,114.49,70.38,Exportação
694,527,359,81,20240410,288,11.5,7.67,Atacado
695,246,228,69,20241228,10,96.41,69.59,Atacado
696,306,222,60,20240310,9,93.32,69.74,Varejo
697,557,459,44,20241216,123,74.72,51.87,Varejo
698,357,443,22,20240130,90,84.35,59.15,Atacado
699,48,435,49,20240104,78,75.1,53.26,Varejo
700,517,90,8,20240214,45,124.83,83.29,Varejo
701,142,3,67,20240929,90,99.79,81.99,Varejo
702,26,448,21,20240404,157,67.88,52.78,Atacado
703,159,208,78,20240418,6,82.73,57.5,Varejo
704,367,413,16,20240916,90,68.62,61.16,Varejo
705,334,71,61,20240114,45,121.34,87.07,Varejo
706,202,413,70,20240721,56,78.98,56.64,Varejo
707,280,290,6,20240529,375,14.39,9.27,Varejo
708,177,262,53,20240310,263,9.59,5.73,Varejo
709,157,376,86,20241205,78,63.1,41.78,Varejo
710,121,428,,20240516,45,92.63,56.99,Atacado
711,158,338,17,20240424,431,8.73,6.51,Atacado
712,64,82,61,20240924,45,108.54,84.23,Atacado
713,392,404,5,20241117,11,92.98,52.65,Varejo
714,114,115,54,20240402,45,130.55,86.73,Exportação
715,285,206,63,20240226,7,75.5,56.18,Atacado
716,221,110,63,20241219,90,112.94,114.4,Varejo
717,492,47,89,20240608,45,132.15,94.1,Varejo
718,462,442,58,20240719,56,78.28,49.18,Atacado
719,142,351,82,20240618,182,15.33,9.19,Atacado
720,378,430,93,20241109,112,92.81,58.86,Atacado
721,132,410,99,20240608,146,81.52,51.0,Atacado
722,236,373,51,20241017,90,72.87,45.88,Varejo
723,6,447,80,20240713,112,73.03,51.49,Varejo
724,156,243,36,20240206,8,107.34,72.92,Atacado
725,305,487,74,20240708,78,86.2,49.62,Atacado
726,236,410,48,20241117,123,84.15,51.9,Varejo
727,218,103,53,20240717,90,132.74,109.06,Varejo
728,300,74,42,20240527,45,131.36,92.73,Atacado
729,187,29,88,20240113,90,118.87,94.51,Atacado
730,193,244,7,20240927,10,95.76,61.59,Atacado
731,454,471,50,20240527,123,99.65,58.18,Varejo
732,445,264,50,20240504,338,9.21,7.43,Atacado
733,96,314,57,20240519,385,10.62,6.36,Atacado
734,536,351,45,20240604,646,14.54,8.74,Atacado
735,87,297,88,20240508,329,12.43,9.17,Varejo
736,546,435,65,20240424,168,69.81,45.29,Atacado
737,417,494,33,20240619,101,75.82,58.75,Varejo
738,362,376,90,20240122,56,58.06,38.59,Atacado
739,442,58,65,20240402,45,157.27,108.82,Atacado
740,339,331,89,20240612,482,10.09,6.52,Atacado
741,563,156,17,20241127,10,108.32,67.62,Atacado
742,157,75,16,20240608,90,119.76,103.28,Varejo
743,9,341,78,20240727,282,11.51,7.13,Varejo
744,400,233,100,20241129,7,95.31,65.64,Atacado
745,122,274,99,20241102,292,8.52,6.7,Varejo
746,68,342,78,20241001,89,11.63,7.72,Atacado
747,430,411,56,20240825,67,88.67,58.06,Atacado
748,215,299,31,20240814,387,13.0,8.72,Atacado
749,114,303,36,20240320,353,12.08,6.69,Exportação
750,285,240,21,20240301,10,100.32,71.29,Atacado
751,204,295,15,20240127,414,10.85,6.74,Atacado
752,567,38,36,20240212,45,127.64,122.33,Varejo
753,165,201,37,20240823,7,77.58,50.71,Varejo
754,552,417,56,20240820,34,82.38,52.92,Atacado
755,454,237,39,20240118,10,91.78,74.94,Varejo
756,137,14,92,20241112,90,116.52,79.37,Atacado
757,209,491,62,20240613,56,75.24,51.11,Atacado
758,430,172,94,20240720,13,93.16,73.17,Atacado
759,385,221,13,20240204,11,98.51,73.55,Varejo
760,62,371,36,20241118,346,11.12,8.42,Varejo
761,268,238,92,20240206,6,84.27,66.01,Varejo
762,230,285,83,20240327,370,12.17,7.9,Atacado
763,514,372,25,20240621,415,8.28,7.49,Atacado
764,218,464,46,20240703,101,57.74,47.12,Atacado
765,422,32,53,20240718,45,135.23,113.62,Atacado
766,137,155,84,20241212,10,90.64,58.83,Varejo
767,373,81,11,20240117,45,117.45,90.52,Atacado
768,503,389,70,20240917,67,67.41,47.78,Varejo
769,216,214,54,20240609,10,82.74,51.78,Atacado
770,193,295,47,20241104,289,11.06,7.45,Atacado
771,89,487,80,20240914,168,86.34,50.85,Varejo
772,420,262,7,20241104,187,10.6,6.5,Atacado
773,456,284,73,20241120,119,11.94,7.04,Atacado
774,201,372,68,20241024,341,10.69,6.47,Varejo
775,9,322,62,20240228,279,9.6,6.16,Varejo
776,491,218,43,20240720,8,93.27,60.04,Varejo
777,443,254,40,20241022,342,10.45,7.33,Varejo
778,141,405,30,20241022,45,80.43,55.92,Atacado
779,258,262,73,20241209,215,12.26,6.35,Varejo
780,577,246,46,20240604,7,81.46,57.04,Atacado
781,279,419,30,20240105,45,96.09,55.82,Atacado
782,128,119,24,20241006,90,131.59,85.73,Atacado
783,273,418,4,20240419,112,70.96,58.08,Atacado
784,566,446,67,20240909,11,60.77,46.68,Varejo
785,547,299,86,20240123,71,14.64,8.35,Atacado
786,71,180,33,20240515,10,103.1,69.78,Atacado
787,192,172,37,20240831,8,98.61,75.26,Exportação
788,434,95,44,20240226,90,126.7,79.94,Atacado
789,1,29,89,20240502,45,129.15,95.99,Exportação
790,67,172,36,20240304,2,99.06,70.16,Varejo
791,430,243,81,20241129,6,104.43,69.43,Atacado
792,515,377,72,20241022,112,64.35,48.32,Atacado
793,543,434,53,20240902,67,87.5,59.36,Atacado
794,389,452,43,20240712,56,63.19,42.93,Atacado
795,93,130,87,20241225,7,88.98,57.39,Atacado
796,154,236,40,20240413,8,102.05,66.62,Varejo
797,321,82,66,20240929,90,115.85,96.15,Atacado
798,504,351,75,20240209,259,16.16,10.13,Varejo
799,422,60,3,20240825,45,131.95,99.83,Atacado
800,204,74,92,20240322,90,120.02,85.31,Varejo
801,130,317,29,20240105,114,12.57,7.55,Varejo
802,406,414,91,20241204,112,78.21,55.61,Atacado
803,372,268,83,20240420,332,10.42,6.55,Varejo
804,49,208,89,20241229,7,69.9,54.11,Exportação
805,570,66,37,20240918,179,96.21,85.93,Atacado
806,372,32,30,20240915,134,137.86,90.11,Atacado
807,235,140,59,20240916,13,74.94,54.86,Exportação
808,90,160,44,20241229,5,93.19,71.94,Atacado
809,491,130,11,20240401,8,81.76,56.54,Varejo
810,126,81,34,20241228,90,124.33,83.05,Varejo
811,217,38,4,20240504,90,148.68,123.63,Varejo
812,333,66,91,20240212,45,106.07,78.54,Varejo
813,449,467,44,20241208,67,87.56,56.49,Atacado
814,228,353,97,20240214,200,12.0,8.99,Atacado
815,368,156,7,20240625,5,109.65,70.53,Varejo
816,131,285,65,20241111,271,12.85,8.4,Varejo
817,255,148,25,20240419,6,86.21,49.76,Atacado
818,512,274,68,20241004,405,9.02,5.84,Atacado
819,306,278,43,20240903,346,10.66,6.76,Varejo
820,203,139,71,20240923,10,66.5,51.3,Varejo
821,400,457,92,20240306,112,79.63,51.6,Atacado
822,578,112,37,20240928,45,138.69,103.15,Atacado
823,272,404,94,20241112,213,97.0,58.01,Atacado
824,171,370,62,20240303,226,11.09,6.6,Atacado
825,48,358,38,20241220,576,12.3,7.86,Varejo
826,348,51,88,20241217,90,160.5,115.1,Varejo
827,35,456,5,20240503,45,73.98,45.44,Varejo
828,262,407,36,20241218,45,98.47,59.52,Varejo
829,589,294,37,20241213,158,10.99,7.08,Exportação
830,314,370,76,20240222,350,10.86,6.67,Atacado
831,598,339,76,20241012,345,10.71,6.5,Atacado
832,92,410,51,20241220,34,91.61,56.06,Varejo
833,42,411,95,20241107,67,81.35,60.19,Varejo
834,365,430,12,20240229,101,74.76,49.2,Varejo
835,472,115,66,20240601,45,132.48,85.51,Atacado
836,570,83,92,20240731,134,112.98,82.82,Atacado
837,526,296,70,20240520,270,13.12,8.74,Varejo
838,175,214,74,20240525,6,77.34,55.37,Varejo
839,404,462,15,20240213,134,59.44,46.29,Varejo
840,202,372,81,20240104,313,11.01,7.26,Atacado
841,318,103,29,20240429,45,133.83,95.1,Atacado
842,585,172,76,20240606,11,93.18,69.97,Varejo
843,408,435,94,20240806,134,74.32,54.09,Varejo
844,413,486,40,20241218,22,81.69,55.85,Atacado
845,415,85,72,20240210,45,98.37,91.99,Atacado
846,220,3,61,20240512,45,102.94,91.5,Atacado
847,63,296,66,20241122,187,11.5,8.45,Atacado
848,467,417,43,20241108,67,80.69,56.16,Exportação
849,285,487,90,20240220,190,75.6,57.96,Varejo
850,139,257,100,20240917,313,10.4,6.54,Atacado
851,446,428,47,20240210,45,86.26,47.2,Atacado
852,310,353,30,20241215,295,12.34,7.4,Atacado
853,464,372,81,20240413,378,10.38,6.51,Atacado
854,282,59,7,20240819,90,128.0,101.95,Atacado
855,401,123,80,20240623,90,130.69,115.63,Exportação
856,344,353,34,20240709,275,11.62,6.24,Atacado
857,19,233,16,20240328,8,100.7,70.03,Varejo
858,105,214,91,20240516,13,79.19,56.15,Atacado
859,110,297,25,20240421,128,13.51,8.31,Varejo
860,438,342,35,20240823,329,10.7,6.45,Varejo
861,517,494,27,20240606,67,59.22,63.05,Atacado
862,2,14,89,20240812,90,107.65,88.12,Atacado
863,228,91,38,20240719,45,117.96,87.27,Atacado
864,369,373,56,20240913,45,82.02,45.37,Atacado
865,567,419,73,20241224,90,87.45,58.44,Varejo
866,139,406,55,20240718,78,69.5,52.44,Atacado
867,539,490,35,20240723,134,92.21,58.64,Atacado
868,458,284,5,20240822,454,11.6,7.48,Atacado
869,537,390,83,20240724,134,71.5,46.73,Atacado
870,506,460,8,20240602,11,77.73,43.59,Varejo
871,155,404,17,20240408,78,97.8,53.72,Atacado
872,139,260,85,20240719,461,11.06,6.6,Atacado
873,167,201,64,20240408,4,74.92,49.49,Atacado
874,577,121,72,20240910,45,117.55,103.36,Atacado
875,127,32,60,20241127,45,128.6,94.36,Varejo
876,461,278,89,20241031,436,9.26,6.9,Varejo
877,446,453,8,20241026,78,69.84,44.76,Atacado
878,142,278,22,20240328,315,10.3,6.46,Varejo
879,413,116,17,20240116,45,128.93,88.4,Atacado
880,322,319,11,20240325,336,8.71,6.11,Varejo
881,43,59,82,20240803,90,123.11,101.27,Atacado
882,374,173,97,20240225,13,99.0,59.44,Atacado
883,295,460,65,20240215,146,73.87,42.57,Varejo
884,558,379,46,20241231,146,76.46,47.4,Atacado
885,295,354,89,20240514,234,10.41,6.34,Varejo
886,18,82,38,20240130,90,113.99,82.75,Varejo
887,47,63,7,20240709,90,97.84,83.32,Atacado
888,454,389,99,20240926,90,70.61,53.31,Varejo
889,263,217,71,20240619,17,86.57,56.09,Varejo
890,427,228,49,20240228,9,86.0,61.76,Atacado
891,430,119,90,20240710,45,122.92,101.14,Atacado
892,266,487,,20240202,78,82.54,55.45,Atacado
893,200,14,12,20241008,90,107.75,74.7,Varejo
894,599,249,67,20241213,389,9.58,6.11,Exportação
895,304,471,87,20240120,67,92.15,54.35,Atacado
896,499,479,91,20240803,101,91.95,53.71,Varejo
897,94,411,53,20241110,67,86.31,70.09,Varejo
898,461,147,40,20240903,7,82.09,55.43,Varejo
899,317,275,68,20240306,417,10.09,7.17,Atacado
900,427,63,57,20240201,269,108.0,100.36,Atacado
901,367,406,26,20240618,34,80.53,50.18,Varejo
902,466,83,33,20240123,90,110.55,84.88,Varejo
903,160,396,3,20241112,134,84.7,49.04,Atacado
904,254,360,88,20240711,248,8.37,7.28,Atacado
905,302,249,59,20240502,187,8.83,6.77,Atacado
906,243,59,48,20241021,134,123.12,94.01,Atacado
907,521,414,56,20240329,146,81.56,50.76,Atacado
908,382,363,43,20240710,311,12.02,7.21,Atacado
909,13,19,2,20240706,45,107.88,73.63,Atacado
910,120,405,89,20240217,134,79.26,61.65,Atacado
911,523,4,19,20241031,45,108.47,83.15,Atacado
912,372,304,88,20240926,344,13.55,7.7,Atacado
913,64,247,54,20240323,16,91.79,57.93,Atacado
914,352,149,20,20240609,14,82.47,52.69,Varejo
915,38,269,17,20240430,277,9.53,6.33,Atacado
916,482,195,26,20241213,8,72.74,42.68,Exportação
917,445,42,100,20240914,134,121.57,101.27,Varejo
918,207,214,12,20241215,6,68.21,47.44,Atacado
919,81,274,58,20241020,294,8.91,6.09,Atacado
920,462,29,40,20241028,90,116.78,90.84,Varejo
921,549,459,4,20240430,168,69.63,49.56,Atacado
922,81,269,53,20241115,486,10.73,6.14,Atacado
923,33,54,30,20240508,45,139.78,104.5,Varejo
924,186,4,94,20241108,90,115.07,99.37,Atacado
925,84,174,46,20241001,10,89.74,67.12,Atacado
926,172,250,72,20240708,470,7.8,6.18,Varejo
927,451,140,79,20240313,8,72.45,63.33,Atacado
928,463,361,72,20240816,381,13.42,8.09,Varejo
929,63,82,61,20240827,45,131.42,87.36,Varejo
930,485,370,88,20240921,224,9.99,7.12,Atacado
931,429,178,36,20240201,13,95.58,70.02,Varejo
932,135,352,66,20240410,344,12.56,9.04,Atacado
933,249,447,84,20240730,90,65.07,52.71,Atacado
934,86,481,27,20241116,56,93.35,61.14,Atacado
935,265,208,23,20240404,7,85.53,56.12,Atacado
936,231,275,9,20241130,351,10.25,5.93,Atacado
937,385,57,30,20241224,90,124.62,84.83,Atacado
938,375,396,19,20240210,157,76.71,56.38,Atacado
939,449,185,53,20241005,7,79.67,56.98,Atacado
940,177,365,51,20240528,292,12.72,7.35,Atacado
941,167,171,83,20240302,11,83.72,64.3,Atacado
942,362,81,93,20240331,90,120.19,91.36,Varejo
943,206,233,24,20240517,5,106.15,64.07,Varejo
944,300,52,89,20240109,90,121.31,94.14,Atacado
945,156,322,89,20240924,194,9.98,5.45,Atacado
946,572,147,45,20240617,14,77.26,47.36,Varejo
947,330,247,92,20240512,1,100.35,70.33,Varejo
948,196,100,4,20241121,90,131.98,92.27,Varejo
949,239,228,39,20241221,12,86.18,55.97,Varejo
950,4,91,91,20240619,90,100.12,83.02,Exportação
951,49,390,28,20240430,112,69.78,42.63,Exportação
952,218,222,88,20240817,10,92.33,74.72,Varejo
953,295,173,41,20240531,5,100.33,61.27,Varejo
954,435,274,92,20241129,366,9.66,6.65,Varejo
955,497,149,78,20240423,15,73.95,54.63,Atacado
956,1,163,38,20240227,5,87.69,65.14,Exportação
957,120,239,55,20240108,10,92.31,59.54,Atacado
958,267,435,23,20240313,123,66.47,49.28,Atacado
959,352,155,100,20240213,8,85.95,56.06,Varejo
960,211,353,5,20241205,96,13.1,6.51,Atacado
961,119,460,15,20240919,90,63.81,47.06,Atacado
962,337,59,23,20240807,134,116.02,105.62,Atacado
963,428,365,26,20241215,135,11.8,7.64,Atacado
964,90,207,49,20240824,7,82.86,58.71,Varejo
965,546,377,81,20240929,78,65.25,43.2,Atacado
966,329,60,43,20240309,45,130.25,98.08,Atacado
967,64,16,56,20240422,45,78.97,82.27,Varejo
968,432,377,14,20240824,11,65.87,40.8,Varejo
969,186,257,70,20241111,281,6.32,6.45,Atacado
970,592,306,14,20240421,401,11.69,8.07,Atacado
